10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013563;;128
10:15:24.154;IZENR;53.150;36;IS             ;DENIZ          ;;;1,913.40;1013564;;128
10:15:24.154;IZENR;53.150;35;IS             ;YAPI KREDI     ;;;1,860.25;1013565;;128
10:15:24.154;IZENR;53.150;59;IS             ;ZIRAAT         ;;;3,135.85;1013566;;128
10:15:35.162;ALKIM;37.780;550;AK             ;UNLU MENKUL    ;;;20,779.00;1013567;;0
10:15:24.154;IZENR;53.150;35;IS             ;ZIRAAT         ;;;1,860.25;1013568;;128
10:15:24.154;IZENR;53.150;36;IS             ;IS             ;;;1,913.40;1013569;;128
10:15:24.154;IZENR;53.150;36;IS             ;DENIZ          ;;;1,913.40;1013570;;128
10:15:35.164;PETKM;20.120;1;IS             ;VAKIF          ;;;20,120.00;1013571;;1
10:15:24.154;IZENR;53.150;35;IS             ;ZIRAAT         ;;;1,860.25;1013572;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013573;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013574;;128
10:15:24.154;IZENR;53.150;35;IS             ;IS             ;;;1,860.25;1013575;;128
10:15:24.154;IZENR;53.150;35;IS             ;HALK           ;;;1,860.25;1013576;;128
10:15:24.154;IZENR;53.150;30;IS             ;VAKIF          ;;;1,594.50;1013577;;128
10:15:24.154;IZENR;53.150;36;IS             ;AK             ;;;1,913.40;1013578;;128
10:15:24.154;IZENR;53.150;36;IS             ;GARANTI        ;;;1,913.40;1013579;;128
10:15:24.154;IZENR;53.150;7;IS             ;ZIRAAT         ;;;372.05;1013580;;128
10:15:24.154;IZENR;53.150;1;YAPI KREDI     ;ZIRAAT         ;;;53.15;1013581;;128
10:15:24.154;IZENR;53.150;18;GARANTI        ;ZIRAAT         ;;;956.70;1013582;;128
10:15:24.154;IZENR;53.150;9;IS             ;ZIRAAT         ;;;478.35;1013583;;128
10:15:24.154;IZENR;53.150;35;IS             ;GARANTI        ;;;1,860.25;1013584;;128
